2025-10-28 03:25:30: Price=$4215.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:19:05: Price=$4162.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:19:52: Price=$115889.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:20:05: Price=$4162.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:20:53: Price=$116111.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:21:06: Price=$4174.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:21:53: Price=$116111.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:22:06: Price=$4174.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:22:53: Price=$116111.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:23:06: Price=$4174.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:23:55: Price=$115900.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:24:08: Price=$4163.05, Position=No position, Balance=1001.97 USDC
2025-10-28 22:24:55: Price=$115900.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:25:08: Price=$4163.05, Position=No position, Balance=1001.97 USDC
2025-10-28 22:25:55: Price=$115900.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:26:08: Price=$4163.05, Position=No position, Balance=1001.97 USDC
2025-10-28 22:26:57: Price=$115738.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:27:09: Price=$4151.35, Position=No position, Balance=1001.97 USDC
2025-10-28 22:28:10: Price=$4151.35, Position=No position, Balance=1001.97 USDC
2025-10-28 22:29:10: Price=$4151.35, Position=No position, Balance=1001.97 USDC
2025-10-28 22:30:11: Price=$4161.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:31:11: Price=$4161.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:32:11: Price=$4161.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:33:13: Price=$4139.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:34:13: Price=$4139.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:35:13: Price=$4139.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:36:15: Price=$4137.35, Position=No position, Balance=1001.97 USDC
2025-10-28 22:37:15: Price=$4137.35, Position=No position, Balance=1001.97 USDC
2025-10-28 22:38:15: Price=$4137.35, Position=No position, Balance=1001.97 USDC
2025-10-28 22:39:17: Price=$4134.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:40:17: Price=$4134.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:41:17: Price=$4134.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:42:18: Price=$4116.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:43:18: Price=$4116.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:44:18: Price=$4116.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:45:21: Price=$4082.90, Position=No position, Balance=1001.97 USDC
2025-10-28 22:46:21: Price=$4082.90, Position=No position, Balance=1001.97 USDC
2025-10-28 22:47:21: Price=$4082.90, Position=No position, Balance=1001.97 USDC
2025-10-28 22:48:22: Price=$4095.80, Position=No position, Balance=1001.97 USDC
2025-10-28 22:49:22: Price=$4095.80, Position=No position, Balance=1001.97 USDC
2025-10-28 22:50:22: Price=$4095.80, Position=No position, Balance=1001.97 USDC
2025-10-28 22:51:24: Price=$4110.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:52:24: Price=$4110.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:53:24: Price=$4110.75, Position=No position, Balance=1001.97 USDC
2025-10-28 22:54:26: Price=$4105.55, Position=No position, Balance=1001.97 USDC
2025-10-28 22:55:26: Price=$4105.55, Position=No position, Balance=1001.97 USDC
2025-10-28 22:56:26: Price=$4105.55, Position=No position, Balance=1001.97 USDC
2025-10-28 22:57:27: Price=$4119.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:58:27: Price=$4119.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:59:27: Price=$4119.85, Position=No position, Balance=1001.97 USDC
2025-10-28 23:00:29: Price=$4118.85, Position=No position, Balance=1001.97 USDC
2025-10-28 23:01:29: Price=$4118.85, Position=No position, Balance=1001.97 USDC
2025-10-28 23:02:29: Price=$4118.85, Position=No position, Balance=1001.97 USDC
2025-10-28 23:03:31: Price=$4125.00, Position=No position, Balance=1001.97 USDC
2025-10-28 23:04:31: Price=$4125.00, Position=No position, Balance=1001.97 USDC
2025-10-28 23:05:31: Price=$4125.00, Position=No position, Balance=1001.97 USDC
2025-10-28 23:06:32: Price=$4127.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:07:32: Price=$4127.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:08:32: Price=$4127.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:09:35: Price=$4130.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:10:35: Price=$4130.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:11:35: Price=$4130.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:12:37: Price=$4133.85, Position=No position, Balance=1001.97 USDC
2025-10-28 23:13:37: Price=$4133.85, Position=No position, Balance=1001.97 USDC
2025-10-28 23:14:37: Price=$4133.85, Position=No position, Balance=1001.97 USDC
2025-10-28 23:15:40: Price=$4131.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:16:40: Price=$4131.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:17:40: Price=$4131.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:18:43: Price=$4127.75, Position=No position, Balance=1001.97 USDC
2025-10-28 23:19:43: Price=$4127.75, Position=No position, Balance=1001.97 USDC
2025-10-28 23:20:43: Price=$4127.75, Position=No position, Balance=1001.97 USDC
2025-10-28 23:21:46: Price=$4125.65, Position=No position, Balance=1001.97 USDC
2025-10-28 23:22:46: Price=$4125.65, Position=No position, Balance=1001.97 USDC
2025-10-28 23:23:46: Price=$4125.65, Position=No position, Balance=1001.97 USDC
2025-10-28 23:24:48: Price=$4117.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:25:48: Price=$4117.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:26:48: Price=$4117.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:27:49: Price=$4118.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:28:49: Price=$4118.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:29:49: Price=$4118.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:30:51: Price=$4107.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:31:51: Price=$4107.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:32:51: Price=$4107.15, Position=No position, Balance=1001.97 USDC
2025-10-28 23:33:52: Price=$4109.35, Position=No position, Balance=1001.97 USDC
2025-10-28 23:34:52: Price=$4109.35, Position=No position, Balance=1001.97 USDC
2025-10-28 23:35:52: Price=$4109.35, Position=No position, Balance=1001.97 USDC
2025-10-28 23:36:54: Price=$4096.55, Position=No position, Balance=1001.97 USDC
2025-10-28 23:37:54: Price=$4096.55, Position=No position, Balance=1001.97 USDC
2025-10-28 23:38:54: Price=$4096.55, Position=No position, Balance=1001.97 USDC
2025-10-28 23:39:56: Price=$4108.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:40:56: Price=$4108.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:41:56: Price=$4108.25, Position=No position, Balance=1001.97 USDC
2025-10-28 23:42:57: Price=$4093.00, Position=No position, Balance=1001.97 USDC
2025-10-28 23:43:57: Price=$4093.00, Position=No position, Balance=1001.97 USDC
2025-10-28 23:44:57: Price=$4093.00, Position=No position, Balance=1001.97 USDC
2025-10-28 23:45:59: Price=$4091.05, Position=No position, Balance=1001.97 USDC
2025-10-28 23:46:59: Price=$4091.05, Position=No position, Balance=1001.97 USDC
2025-10-28 23:47:59: Price=$4091.05, Position=No position, Balance=1001.97 USDC
2025-10-28 23:49:00: Price=$4099.65, Position=No position, Balance=1001.97 USDC
2025-10-28 23:50:00: Price=$4099.65, Position=No position, Balance=1001.97 USDC
2025-10-28 23:51:00: Price=$4099.65, Position=No position, Balance=1001.97 USDC
2025-10-28 23:52:02: Price=$4102.55, Position=No position, Balance=1001.97 USDC
2025-10-28 23:53:02: Price=$4102.55, Position=No position, Balance=1001.97 USDC
2025-10-28 23:54:02: Price=$4102.55, Position=No position, Balance=1001.97 USDC
2025-10-28 23:55:03: Price=$4097.35, Position=No position, Balance=1001.97 USDC
2025-10-28 23:56:03: Price=$4097.35, Position=No position, Balance=1001.97 USDC
2025-10-28 23:57:03: Price=$4097.35, Position=No position, Balance=1001.97 USDC
2025-10-28 23:58:05: Price=$4095.05, Position=No position, Balance=1001.97 USDC
2025-10-28 23:59:05: Price=$4095.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:00:05: Price=$4095.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:01:06: Price=$4096.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:02:06: Price=$4096.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:03:06: Price=$4096.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:04:08: Price=$4100.75, Position=No position, Balance=1001.97 USDC
2025-10-29 00:05:08: Price=$4100.75, Position=No position, Balance=1001.97 USDC
2025-10-29 00:06:08: Price=$4100.75, Position=No position, Balance=1001.97 USDC
2025-10-29 00:07:10: Price=$4105.65, Position=No position, Balance=1001.97 USDC
2025-10-29 00:08:10: Price=$4105.65, Position=No position, Balance=1001.97 USDC
2025-10-29 00:09:10: Price=$4105.65, Position=No position, Balance=1001.97 USDC
2025-10-29 00:10:11: Price=$4107.25, Position=No position, Balance=1001.97 USDC
2025-10-29 00:11:11: Price=$4107.25, Position=No position, Balance=1001.97 USDC
2025-10-29 00:12:11: Price=$4107.25, Position=No position, Balance=1001.97 USDC
2025-10-29 00:13:13: Price=$4105.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:14:13: Price=$4105.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:15:13: Price=$4105.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:16:14: Price=$4104.45, Position=No position, Balance=1001.97 USDC
2025-10-29 00:17:14: Price=$4104.45, Position=No position, Balance=1001.97 USDC
2025-10-29 00:18:14: Price=$4104.45, Position=No position, Balance=1001.97 USDC
2025-10-29 00:19:16: Price=$4099.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:20:16: Price=$4099.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:21:16: Price=$4099.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:22:18: Price=$4098.85, Position=No position, Balance=1001.97 USDC
2025-10-29 00:23:18: Price=$4098.85, Position=No position, Balance=1001.97 USDC
2025-10-29 00:24:18: Price=$4098.85, Position=No position, Balance=1001.97 USDC
2025-10-29 00:25:19: Price=$4101.35, Position=No position, Balance=1001.97 USDC
2025-10-29 00:26:19: Price=$4101.35, Position=No position, Balance=1001.97 USDC
2025-10-29 00:27:19: Price=$4101.35, Position=No position, Balance=1001.97 USDC
2025-10-29 00:28:21: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:29:21: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:30:21: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:31:23: Price=$4128.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:32:23: Price=$4128.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:33:23: Price=$4128.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:34:24: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-29 00:35:24: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-29 00:36:24: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-29 00:37:26: Price=$4120.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:38:26: Price=$4120.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:39:26: Price=$4120.95, Position=No position, Balance=1001.97 USDC
2025-10-29 00:40:28: Price=$4114.85, Position=No position, Balance=1001.97 USDC
2025-10-29 00:41:28: Price=$4114.85, Position=No position, Balance=1001.97 USDC
2025-10-29 00:42:28: Price=$4114.85, Position=No position, Balance=1001.97 USDC
2025-10-29 00:43:29: Price=$4118.45, Position=No position, Balance=1001.97 USDC
2025-10-29 00:44:29: Price=$4118.45, Position=No position, Balance=1001.97 USDC
2025-10-29 00:45:29: Price=$4118.45, Position=No position, Balance=1001.97 USDC
2025-10-29 00:46:31: Price=$4125.25, Position=No position, Balance=1001.97 USDC
2025-10-29 00:47:31: Price=$4125.25, Position=No position, Balance=1001.97 USDC
2025-10-29 00:48:31: Price=$4125.25, Position=No position, Balance=1001.97 USDC
2025-10-29 00:49:32: Price=$4134.35, Position=No position, Balance=1001.97 USDC
2025-10-29 00:50:32: Price=$4134.35, Position=No position, Balance=1001.97 USDC
2025-10-29 00:51:32: Price=$4134.35, Position=No position, Balance=1001.97 USDC
2025-10-29 00:52:34: Price=$4139.15, Position=No position, Balance=1001.97 USDC
2025-10-29 00:53:34: Price=$4139.15, Position=No position, Balance=1001.97 USDC
2025-10-29 00:54:34: Price=$4139.15, Position=No position, Balance=1001.97 USDC
2025-10-29 00:55:35: Price=$4139.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:56:35: Price=$4139.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:57:35: Price=$4139.05, Position=No position, Balance=1001.97 USDC
2025-10-29 00:58:37: Price=$4135.75, Position=No position, Balance=1001.97 USDC
2025-10-29 00:59:37: Price=$4135.75, Position=No position, Balance=1001.97 USDC
2025-10-29 01:00:37: Price=$4135.75, Position=No position, Balance=1001.97 USDC
2025-10-29 01:01:38: Price=$4137.05, Position=No position, Balance=1001.97 USDC
2025-10-29 01:02:38: Price=$4137.05, Position=No position, Balance=1001.97 USDC
2025-10-29 01:03:38: Price=$4137.05, Position=No position, Balance=1001.97 USDC
2025-10-29 01:04:40: Price=$4134.65, Position=No position, Balance=1001.97 USDC
2025-10-29 01:05:40: Price=$4134.65, Position=No position, Balance=1001.97 USDC
2025-10-29 01:06:40: Price=$4134.65, Position=No position, Balance=1001.97 USDC
2025-10-29 01:07:42: Price=$4134.25, Position=No position, Balance=1001.97 USDC
2025-10-29 01:08:42: Price=$4134.25, Position=No position, Balance=1001.97 USDC
2025-10-29 01:09:42: Price=$4134.25, Position=No position, Balance=1001.97 USDC
2025-10-29 01:10:43: Price=$4135.95, Position=No position, Balance=1001.97 USDC
2025-10-29 01:11:43: Price=$4135.95, Position=No position, Balance=1001.97 USDC
2025-10-29 01:12:43: Price=$4135.95, Position=No position, Balance=1001.97 USDC
2025-10-29 01:13:45: Price=$4143.55, Position=No position, Balance=1001.97 USDC
2025-10-29 01:14:45: Price=$4143.55, Position=No position, Balance=1001.97 USDC
2025-10-29 01:15:45: Price=$4143.55, Position=No position, Balance=1001.97 USDC
2025-10-29 01:16:46: Price=$4134.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:17:46: Price=$4134.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:18:46: Price=$4134.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:19:48: Price=$4138.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:20:48: Price=$4138.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:21:48: Price=$4138.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:22:49: Price=$4138.55, Position=No position, Balance=1001.97 USDC
2025-10-29 01:23:49: Price=$4138.55, Position=No position, Balance=1001.97 USDC
2025-10-29 01:24:49: Price=$4138.55, Position=No position, Balance=1001.97 USDC
2025-10-29 01:25:51: Price=$4135.35, Position=No position, Balance=1001.97 USDC
2025-10-29 01:26:51: Price=$4135.35, Position=No position, Balance=1001.97 USDC
2025-10-29 01:27:51: Price=$4135.35, Position=No position, Balance=1001.97 USDC
2025-10-29 01:28:52: Price=$4134.95, Position=No position, Balance=1001.97 USDC
2025-10-29 01:29:52: Price=$4134.95, Position=No position, Balance=1001.97 USDC
2025-10-29 01:30:52: Price=$4134.95, Position=No position, Balance=1001.97 USDC
2025-10-29 01:31:54: Price=$4124.35, Position=No position, Balance=1001.97 USDC
2025-10-29 01:32:54: Price=$4124.35, Position=No position, Balance=1001.97 USDC
2025-10-29 01:33:54: Price=$4124.35, Position=No position, Balance=1001.97 USDC
2025-10-29 01:34:56: Price=$4133.75, Position=No position, Balance=1001.97 USDC
2025-10-29 01:35:56: Price=$4133.75, Position=No position, Balance=1001.97 USDC
2025-10-29 01:36:56: Price=$4133.75, Position=No position, Balance=1001.97 USDC
2025-10-29 01:37:57: Price=$4142.85, Position=No position, Balance=1001.97 USDC
2025-10-29 01:38:57: Price=$4142.85, Position=No position, Balance=1001.97 USDC
2025-10-29 01:39:57: Price=$4142.85, Position=No position, Balance=1001.97 USDC
2025-10-29 01:40:59: Price=$4144.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:41:59: Price=$4144.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:42:59: Price=$4144.45, Position=No position, Balance=1001.97 USDC
2025-10-29 01:44:00: Price=$4141.65, Position=No position, Balance=1001.97 USDC
2025-10-29 01:45:00: Price=$4141.65, Position=No position, Balance=1001.97 USDC
2025-10-29 01:46:00: Price=$4141.65, Position=No position, Balance=1001.97 USDC
2025-10-29 01:47:02: Price=$4135.05, Position=No position, Balance=1001.97 USDC
2025-10-29 01:48:02: Price=$4135.05, Position=No position, Balance=1001.97 USDC
2025-10-29 01:49:02: Price=$4135.05, Position=No position, Balance=1001.97 USDC
2025-10-29 01:50:03: Price=$4138.35, Position=No position, Balance=1001.97 USDC
2025-10-29 01:51:03: Price=$4138.35, Position=No position, Balance=1001.97 USDC
